state_name,class_name,candidate_name,is_valid,uses_old_codespace_only,avg_codeword_entanglement,overlap_with_old_codespace,best_depth,mean_depth,std_depth,best_size,mean_size,best_two_qubit_gate_count,mean_two_qubit_gate_count,num_qubits,best_count_ops,n_transpile_runs,successful_trials,failed_trials,status,error_message,approx_ref_depth,approx_ref_two_qubit_gate_count,approx_status,approx_error_message,fid085_best_approx_degree,fid085_best_fidelity,fid085_best_depth,fid085_best_two_qubit_gate_count,fid090_best_approx_degree,fid090_best_fidelity,fid090_best_depth,fid090_best_two_qubit_gate_count,fid095_best_approx_degree,fid095_best_fidelity,fid095_best_depth,fid095_best_two_qubit_gate_count,is_baseline_reference,is_trivial_identity,is_baseline_equivalent,skip_reason,pipeline_stage
ghz3,baseline,E_old,True,True,0.0,1.0,47.0,53.9,9.75,141.0,148.0,32.0,33.05,128.0,"{'rz': 52, 'rx': 30, 'sx': 27, 'rzz': 17, 'cz': 15, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,True,True,True,,
ghz3,monomial_full,sup012_P012_ph001,True,True,0.0,1.0,59.0,65.25,8.75,177.0,184.5,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph002,True,True,0.0,1.0,58.0,64.1,8.44,171.0,178.7,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,24.0,20.0,ok,,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph010,True,True,0.0,1.0,60.0,65.5,8.58,177.0,183.35,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph011,True,True,0.0,1.0,58.0,64.1,8.44,168.0,175.85,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,24.0,20.0,ok,,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph012,True,True,0.0,1.0,56.0,59.5,7.27,162.0,165.75,38.0,39.05,128.0,"{'rz': 55, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.859804313793,19.0,14.0,0.99,0.990861210065,19.0,14.0,0.99,0.990861210065,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph020,True,True,0.0,1.0,58.0,64.2,8.73,171.0,179.0,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,24.0,20.0,ok,,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph021,True,True,0.0,1.0,56.0,59.5,7.27,162.0,165.75,38.0,39.05,128.0,"{'rz': 55, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph022,True,True,0.0,1.0,60.0,64.6,8.0,174.0,180.35,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,25.0,20.0,ok,,0.96,0.990861210065,22.0,17.0,0.96,0.990861210065,22.0,17.0,0.96,0.990861210065,22.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph100,True,True,0.0,1.0,58.0,64.15,8.58,171.0,178.8,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,24.0,20.0,ok,,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph101,True,True,0.0,1.0,55.0,58.85,7.45,159.0,163.8,38.0,39.05,128.0,"{'rz': 52, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.94058678411,19.0,14.0,0.95,0.94058678411,19.0,14.0,0.99,0.990861210065,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph102,True,True,0.0,1.0,60.0,65.5,8.58,177.0,183.35,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.95,0.990861210065,23.0,17.0,0.95,0.990861210065,23.0,17.0,0.95,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph110,True,True,0.0,1.0,55.0,59.1,7.11,159.0,164.7,38.0,39.05,128.0,"{'rz': 52, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph112,True,True,0.0,1.0,60.0,64.7,8.17,180.0,180.15,41.0,42.05,128.0,"{'rz': 58, 'rx': 42, 'sx': 39, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,24.0,20.0,ok,,0.95,0.990861210065,20.0,17.0,0.95,0.990861210065,20.0,17.0,0.95,0.990861210065,20.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph120,True,True,0.0,1.0,58.0,65.0,9.05,174.0,181.5,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.95,0.990861210065,23.0,17.0,0.95,0.990861210065,23.0,17.0,0.95,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph121,True,True,0.0,1.0,60.0,64.8,8.46,183.0,183.35,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,24.0,20.0,ok,,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph122,True,True,0.0,1.0,56.0,59.5,7.27,162.0,165.75,38.0,39.05,128.0,"{'rz': 55, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.951267178893,19.0,14.0,0.95,0.951267178893,19.0,14.0,0.95,0.951267178893,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph200,True,True,0.0,1.0,59.0,65.35,9.03,177.0,184.5,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.95,0.990861210065,21.0,17.0,0.95,0.990861210065,21.0,17.0,0.95,0.990861210065,21.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph201,True,True,0.0,1.0,60.0,64.75,8.32,183.0,183.15,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,24.0,20.0,ok,,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,0.96,0.990861210065,21.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph202,True,True,0.0,1.0,55.0,58.85,7.45,159.0,163.8,38.0,39.05,128.0,"{'rz': 52, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.959732120433,19.0,14.0,0.95,0.959732120433,19.0,14.0,0.95,0.959732120433,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph210,True,True,0.0,1.0,60.0,65.45,8.43,180.0,185.85,41.0,42.05,128.0,"{'rz': 58, 'rx': 42, 'sx': 39, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph211,True,True,0.0,1.0,56.0,59.5,7.27,162.0,165.75,38.0,39.05,128.0,"{'rz': 55, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph212,True,True,0.0,1.0,60.0,65.45,8.43,177.0,183.25,41.0,42.05,128.0,"{'rz': 61, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph220,True,True,0.0,1.0,55.0,59.1,7.11,159.0,164.7,38.0,39.05,128.0,"{'rz': 52, 'sx': 39, 'rx': 30, 'cz': 21, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,22.0,17.0,ok,,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,0.95,0.990861210065,19.0,14.0,False,False,False,,
ghz3,monomial_full,sup012_P012_ph221,True,True,0.0,1.0,58.0,64.15,8.47,174.0,180.35,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 21, 'rzz': 20, 'barrier': 6}",20,20,0,ok,,25.0,20.0,ok,,0.96,0.990861210065,22.0,17.0,0.96,0.990861210065,22.0,17.0,0.96,0.990861210065,22.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph000,True,True,0.0,1.0,65.0,72.8,10.56,210.0,219.5,47.0,48.05,128.0,"{'rz': 70, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,32.0,26.0,ok,,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph001,True,True,0.0,1.0,67.0,73.0,11.26,219.0,222.6,47.0,48.05,128.0,"{'rz': 79, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph002,True,True,0.0,1.0,66.0,72.55,10.92,213.0,220.35,47.0,48.05,128.0,"{'rz': 76, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph010,True,True,0.0,1.0,67.0,73.0,11.26,219.0,222.6,47.0,48.05,128.0,"{'rz': 79, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph011,True,True,0.0,1.0,66.0,72.55,10.92,216.0,219.8,47.0,48.05,128.0,"{'rz': 76, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.95,0.971562021824,30.0,23.0,0.95,0.971562021824,30.0,23.0,0.95,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph012,True,True,0.0,1.0,66.0,73.9,10.75,213.0,222.5,47.0,48.05,128.0,"{'rz': 73, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph020,True,True,0.0,1.0,66.0,72.55,10.92,216.0,219.8,47.0,48.05,128.0,"{'rz': 76, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph021,True,True,0.0,1.0,66.0,73.9,10.75,213.0,222.5,47.0,48.05,128.0,"{'rz': 73, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph022,True,True,0.0,1.0,65.0,72.25,11.04,210.0,219.25,47.0,48.05,128.0,"{'rz': 76, 'rx': 48, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.95,0.971562021824,30.0,23.0,0.95,0.971562021824,30.0,23.0,0.95,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph100,True,True,0.0,1.0,66.0,72.55,10.92,213.0,218.6,47.0,48.05,128.0,"{'rz': 76, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph101,True,True,0.0,1.0,66.0,73.9,10.75,213.0,222.5,47.0,48.05,128.0,"{'rz': 73, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph102,True,True,0.0,1.0,66.0,72.55,10.92,216.0,221.55,47.0,48.05,128.0,"{'rz': 76, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph110,True,True,0.0,1.0,65.0,72.8,10.56,210.0,219.5,47.0,48.05,128.0,"{'rz': 70, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,32.0,26.0,ok,,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph111,True,True,0.0,1.0,66.0,71.85,10.83,216.0,218.0,47.0,48.05,128.0,"{'rz': 76, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,32.0,26.0,ok,,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph112,True,True,0.0,1.0,66.0,72.55,10.92,213.0,218.65,47.0,48.05,128.0,"{'rz': 76, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph120,True,True,0.0,1.0,66.0,72.55,10.92,216.0,221.55,47.0,48.05,128.0,"{'rz': 76, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph121,True,True,0.0,1.0,66.0,72.55,10.92,213.0,218.65,47.0,48.05,128.0,"{'rz': 76, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph122,True,True,0.0,1.0,66.0,73.9,10.75,213.0,222.5,47.0,48.05,128.0,"{'rz': 73, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph200,True,True,0.0,1.0,67.0,72.3,11.18,213.0,217.95,47.0,48.05,128.0,"{'rz': 80, 'rx': 53, 'sx': 33, 'rzz': 29, 'cz': 18, 'barrier': 6}",20,20,0,ok,,32.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph201,True,True,0.0,1.0,67.0,73.0,11.26,216.0,219.65,47.0,48.05,128.0,"{'rz': 79, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph202,True,True,0.0,1.0,66.0,73.9,10.75,213.0,222.5,47.0,48.05,128.0,"{'rz': 73, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph210,True,True,0.0,1.0,67.0,73.0,11.26,216.0,219.65,47.0,48.05,128.0,"{'rz': 79, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,0.96,0.971562021824,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph211,True,True,0.0,1.0,66.0,73.9,10.75,213.0,222.5,47.0,48.05,128.0,"{'rz': 73, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph212,True,True,0.0,1.0,67.0,73.0,11.26,216.0,220.9,47.0,48.05,128.0,"{'rz': 79, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.95,0.969956950185,30.0,23.0,0.95,0.969956950185,30.0,23.0,0.95,0.969956950185,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph220,True,True,0.0,1.0,65.0,72.8,10.56,210.0,219.5,47.0,48.05,128.0,"{'rz': 70, 'rx': 54, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,32.0,26.0,ok,,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,0.96,0.990861210065,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph221,True,True,0.0,1.0,66.0,72.0,11.26,213.0,216.8,47.0,48.05,128.0,"{'rz': 76, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,32.0,26.0,ok,,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,0.96,0.971562021824,29.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P021_ph222,True,True,0.0,1.0,67.0,73.0,11.26,216.0,219.7,47.0,48.05,128.0,"{'rz': 79, 'rx': 51, 'sx': 39, 'rzz': 26, 'cz': 21, 'barrier': 6}",20,20,0,ok,,33.0,26.0,ok,,0.96,0.990861210065,30.0,23.0,0.96,0.990861210065,30.0,23.0,0.96,0.990861210065,30.0,23.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph000,True,True,0.0,1.0,60.0,65.0,9.15,183.0,186.65,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.9722962143,23.0,17.0,0.96,0.9722962143,23.0,17.0,0.96,0.9722962143,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph001,True,True,0.0,1.0,60.0,65.6,8.86,174.0,181.65,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph002,True,True,0.0,1.0,60.0,65.6,8.86,174.0,181.65,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph010,True,True,0.0,1.0,60.0,65.6,8.86,174.0,181.65,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph011,True,True,0.0,1.0,60.0,65.6,8.86,174.0,181.65,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.95,0.978677002927,23.0,17.0,0.95,0.978677002927,23.0,17.0,0.95,0.978677002927,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph012,True,True,0.0,1.0,60.0,65.65,9.01,183.0,187.95,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph020,True,True,0.0,1.0,60.0,65.7,9.03,183.0,187.95,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.91,0.873085276277,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph021,True,True,0.0,1.0,60.0,65.55,8.84,174.0,181.65,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph022,True,True,0.0,1.0,60.0,65.7,9.03,183.0,187.95,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.91,0.863217330633,23.0,17.0,0.96,0.9722962143,23.0,17.0,0.96,0.9722962143,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph100,True,True,0.0,1.0,60.0,65.6,8.86,174.0,181.65,41.0,42.05,128.0,"{'rz': 58, 'sx': 39, 'rx': 36, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.95,0.990861210065,23.0,17.0,0.95,0.990861210065,23.0,17.0,0.95,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph101,True,True,0.0,1.0,60.0,65.0,9.15,183.0,186.65,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.9722962143,23.0,17.0,0.96,0.9722962143,23.0,17.0,0.96,0.9722962143,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph102,True,True,0.0,1.0,60.0,65.7,9.03,183.0,187.95,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph110,True,True,0.0,1.0,60.0,65.65,9.01,183.0,187.95,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
ghz3,monomial_full,sup012_P102_ph111,True,True,0.0,1.0,60.0,65.7,9.03,183.0,187.95,41.0,42.05,128.0,"{'rz': 61, 'rx': 42, 'sx': 39, 'cz': 24, 'rzz': 17, 'barrier': 6}",20,20,0,ok,,26.0,20.0,ok,,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,0.96,0.990861210065,23.0,17.0,False,False,False,,
